ID,x,y,year,log_area,material,log_dist_wetland,submerged_veg,shore_veg,reed,logS,little_grebe,black-winged_stilt,little-ringed_plover,moorhen,mallard,common_shelduck,common_coot
244.,693339.6,4.211472e6,3.,0.37843643572024505,0.,8.41913925094085,0.,0.,0.,7.348327434373322,0,0,0,0,0,0,0
246.,692733.7,4.211326e6,3.,-2.4763434191275127,0.,8.271292652979412,0.,0.,0.,7.309908203060975,0,0,0,0,0,0,0
248.,694210.5,4.210139e6,3.,0.1570037488096647,1.,8.182838710766026,0.,0.,0.,7.227366390239041,1,1,0,0,0,0,0
249.,694066.6,4.210284e6,3.,0.5187937934151675,1.,8.229244416735913,0.,0.,0.,7.235409941219778,1,1,1,0,0,1,0
250.,694294.7,4.209979e6,3.,0.22314355131420976,1.,8.151909872940905,0.,0.,0.,7.197624584605295,0,1,0,0,1,0,0
251.,694353.6,4.211268e6,3.,-1.520909769648837,0.,8.247220052745229,0.,1.,0.,7.286362285584674,1,0,1,0,0,0,0
252.,694251.8,4.211549e6,3.,0.34358970439007686,1.,8.304742269640771,0.,1.,0.,7.322721002154663,0,0,0,0,0,0,0
253.,702371.3,4.224204e6,3.,0.37843643572024505,0.,8.105005537547246,0.,0.,0.,5.149644218602703,0,0,0,0,0,0,0
254.,702565.,4.223927e6,3.,-1.594381826280117,1.,8.19891444498699,0.,1.,1.,4.988075757359325,0,0,0,0,0,0,0
257.,701553.4,4.218076e6,3.,-1.4264499110969853,0.,8.428361977709622,1.,1.,0.,6.032748021344755,0,1,0,0,0,0,0
258.,701474.9,4.218109e6,3.,-1.197517021143082,0.,8.43750042250699,1.,1.,1.,5.99498094536047,0,0,0,0,0,0,0
259.,685114.,4.199996e6,3.,-4.605170185988091,1.,9.026898187513526,0.,0.,0.,6.198450293628061,0,0,1,0,0,0,0
1.,691290.7,4.208913e6,4.,-1.0498221244986778,1.,7.4645098346365275,0.,1.,0.,7.409407144270287,0,0,0,0,0,0,0
2.,691517.,4.209051e6,4.,0.6821367880398931,1.,7.602401335665818,1.,1.,0.,7.42160400159662,1,1,0,0,1,0,0
3.,691678.7,4.208981e6,4.,-2.0024805005437076,1.,7.666690200080086,0.,1.,0.,7.409792728430842,0,0,1,0,0,0,0
4.,693992.,4.212219e6,4.,-0.941608539858445,1.,8.346642090221199,1.,0.,0.,7.372164017285647,0,0,0,0,0,0,0
5.,694069.,4.212167e6,4.,-3.506557897319982,0.,8.331345424845724,0.,0.,0.,7.365909581308348,0,0,0,0,0,0,0
6.,694044.,4.212346e6,4.,-0.9263410677276565,1.,8.361474616416817,0.,1.,0.,7.381782825880462,0,1,0,0,0,0,0
8.,693714.,4.213358e6,4.,-1.8534221296201618,0.,8.607947554684701,0.,0.,0.,7.346292407272911,0,0,0,0,0,0,0
9.,693839.,4.213366e6,4.,-0.18440372299827917,0.,8.628734566149145,0.,0.,1.,7.370581568736387,0,0,0,0,0,0,0
11.,694183.7,4.213175e6,4.,0.4824261492442928,1.,8.534246945982066,0.,1.,0.,7.461285601263681,0,1,0,0,0,0,0
12.,694373.8,4.213187e6,4.,-0.5143050031255155,0.,8.508152446764088,0.,0.,0.,7.4803521104541915,0,0,0,0,0,0,0
14.,694211.1,4.213407e6,4.,0.9162907318741551,0.,8.561401446080557,0.,0.,0.,7.4428741435657075,0,1,0,0,0,0,0
16.,694749.1,4.21344e6,4.,-0.2493027388000074,1.,8.492900498847193,1.,1.,0.,7.450845984070746,1,1,0,0,0,0,0
17.,695052.,4.213739e6,4.,0.10436001532424286,0.,8.498418036089904,0.,0.,0.,7.36488521105459,0,0,0,0,0,0,0
18.,687278.2,4.201355e6,4.,0.45107561936021673,1.,8.763271714012943,1.,1.,0.,6.403007352761391,1,0,0,1,1,0,0
19.,687044.4,4.201078e6,4.,0.8372475245337022,0.,8.811503250158239,0.,0.,0.,6.487459648182398,0,0,0,0,0,1,0
21.,687047.6,4.200902e6,4.,-1.2447323007992348,1.,8.836664586357426,1.,1.,0.,6.475190248083272,1,1,0,0,1,0,1
22.,685944.5,4.199763e6,4.,-0.6966452918231139,0.,9.018937706446035,0.,0.,0.,6.375910066796856,0,0,1,0,0,1,0
23.,686013.5,4.199693e6,4.,-2.012762812422405,1.,9.024613022047395,0.,0.,0.,6.373526107452132,0,1,1,0,0,0,0
25.,685816.3,4.199813e6,4.,-1.0110795476123473,0.,9.017726025696795,0.,0.,0.,6.357135391750335,0,0,0,0,0,0,0
27.,685180.2,4.199896e6,4.,-0.07749678462104433,1.,9.034795799461252,1.,1.,0.,6.240945356825904,0,0,0,0,0,0,0
28.,677513.,4.220803e6,4.,-0.19711037426739392,1.,9.144093726157257,0.,1.,1.,6.700417947119385,0,0,0,0,0,0,0
29.,682375.9,4.208761e6,4.,-1.8971199848858813,1.,8.172164452111904,1.,0.,0.,6.690188361219131,1,1,0,0,1,0,0
30.,682105.5,4.208972e6,4.,-2.120263536200091,1.,8.226305988015508,1.,1.,0.,6.7647509238871475,0,1,0,0,0,0,0
31.,682154.5,4.208968e6,4.,-3.912023005428146,0.,8.213923595622743,1.,0.,0.,6.763160978718463,0,0,0,0,0,0,0
32.,682094.9,4.209146e6,4.,-2.995732273553991,1.,8.218247926685745,0.,1.,1.,6.805543280863905,1,1,0,1,0,0,0
33.,682175.8,4.20941e6,4.,-2.3025850929940455,1.,8.183676582620658,0.,1.,1.,6.853442373390086,0,0,0,1,0,0,1
34.,682001.2,4.209858e6,4.,-0.9263410677276565,1.,8.216088098632316,1.,1.,0.,6.932509552437717,0,0,0,0,0,0,0
35.,682441.7,4.210055e6,4.,-3.6888794541139363,1.,8.0861025356691,0.,1.,1.,6.941403394195819,0,0,0,0,0,0,0
36.,681702.5,4.210202e6,4.,-0.8675005677047231,0.,8.290794347381356,0.,0.,0.,6.992733886244738,0,0,0,0,0,0,0
37.,680424.,4.210175e6,4.,-2.8134107167600364,0.,8.568836424568076,0.,0.,0.,6.947366927513958,1,0,0,0,0,0,0
38.,680155.9,4.210087e6,4.,-2.8134107167600364,0.,8.618666160346871,0.,0.,0.,6.92393153266087,0,0,0,0,0,0,0
39.,680087.4,4.21142e6,4.,-1.8971199848858813,0.,8.652947112393857,1.,0.,0.,6.898417417846545,1,1,0,0,0,0,0
40.,684599.2,4.209492e6,4.,-0.8675005677047231,0.,7.091742115095153,0.,0.,0.,6.773404450119329,1,0,0,0,0,0,0
41.,685570.4,4.208096e6,4.,-2.8134107167600364,0.,7.349873704738337,0.,0.,0.,7.062288098062208,0,0,0,0,0,0,0
42.,687560.5,4.205234e6,4.,-0.5108256237659907,1.,7.845416036592485,1.,1.,0.,6.624981543401955,1,1,0,0,1,0,1
43.,688235.1,4.206534e6,4.,-2.0402208285265546,1.,7.029972911706386,0.,1.,0.,6.718944834070907,0,0,0,0,0,0,0
44.,692210.8,4.208468e6,4.,0.09531017980432493,1.,7.85243908535751,1.,1.,0.,7.318320000621269,1,1,0,0,0,0,1
45.,692332.4,4.208341e6,4.,-0.818710403535291,1.,7.896924656268864,0.,1.,0.,7.2387607244970456,1,1,0,0,0,1,1
46.,692025.,4.208636e6,4.,-0.23306763251190302,1.,7.784057002639929,1.,1.,0.,7.365934594234273,1,1,0,0,1,0,1
47.,692062.1,4.208035e6,4.,-1.1419374134064835,1.,7.777373602657861,0.,1.,0.,7.190715912684264,1,0,0,0,0,0,0
48.,692102.2,4.207995e6,4.,-2.864704011147587,0.,7.791935956938058,0.,0.,0.,7.165752052698183,0,0,0,0,0,0,0
49.,689307.,4.210509e6,4.,-0.007830579115188564,1.,5.966146739123692,1.,1.,0.,6.871012549053795,1,1,0,0,0,0,0
50.,689150.1,4.210965e6,4.,-2.0024805005437076,1.,6.257667587882639,1.,1.,0.,6.915509497721918,0,1,0,0,1,0,0
51.,684013.2,4.211443e6,4.,0.23901690047049992,0.,7.545389749611823,0.,0.,0.,6.954519182123941,1,1,1,0,0,0,0
52.,683309.8,4.211427e6,4.,-0.10536051565782628,1.,7.849323818040561,1.,1.,1.,7.101847249058076,1,0,0,1,0,0,0
53.,696295.6,4.19427e6,4.,-0.15001623842106557,1.,8.104703468371108,1.,0.,0.,5.789654635146201,0,0,0,0,0,0,0
54.,693146.1,4.195596e6,4.,-1.9277853991967666,0.,8.659386957119413,0.,0.,0.,6.768615030054755,0,0,0,0,0,0,0
55.,689467.5,4.196749e6,4.,0.5306282510621704,1.,9.115260165725912,1.,1.,0.,6.755017564360652,0,0,0,0,0,0,0
56.,692798.1,4.195921e6,4.,-2.5257286443082556,0.,8.73761303680885,0.,0.,0.,6.82934677152187,0,0,0,0,0,0,0
57.,688154.6,4.197789e6,4.,1.888583653863595,1.,9.181838011503471,0.,0.,0.,6.377714276817538,0,0,0,0,0,0,0
58.,694638.2,4.197254e6,4.,1.4279160358107101,1.,8.79133399330135,1.,1.,1.,6.930746817053772,0,1,0,0,1,0,0
59.,693308.3,4.198199e6,4.,0.35065687161316933,1.,8.979164648964709,0.,1.,0.,6.737269719489627,0,0,0,0,0,0,0
60.,692882.5,4.197771e6,4.,0.688134638736401,1.,8.954544488386723,1.,0.,0.,6.838825125022424,0,0,0,0,0,1,0
61.,697747.5,4.205438e6,4.,-0.4118539735150626,1.,7.197435354096591,1.,1.,0.,6.798091220904208,1,1,0,0,0,1,0
62.,696950.5,4.205459e6,4.,-0.6875846799914382,0.,7.617759576608505,1.,0.,0.,7.008541155030814,0,0,0,0,0,1,0
63.,697079.5,4.205577e6,4.,1.0715836162801904,1.,7.534762657037537,1.,1.,0.,7.003686339035497,1,1,1,0,0,1,0
64.,697322.6,4.206334e6,4.,-0.2397354385571722,1.,7.216709486709457,0.,1.,0.,6.845093103831711,0,0,0,0,0,0,0
65.,697252.8,4.206406e6,4.,-0.9040558838058607,1.,7.192182058713246,0.,1.,0.,6.861983061775465,1,0,0,0,0,0,0
68.,697165.4,4.206662e6,4.,-1.3715594550196433,0.,7.075808863978387,0.,0.,0.,6.84453280208316,0,0,0,0,0,0,0
70.,696746.2,4.207196e6,4.,-3.036554268074246,0.,7.064759027791802,0.,0.,0.,6.901264488575347,0,0,0,0,0,0,0
71.,696705.1,4.207249e6,4.,-2.1222154399253363,1.,7.0825485693553,1.,1.,0.,6.901036014935621,0,0,0,0,0,0,0
72.,693961.9,4.206896e6,4.,0.19474407679251185,0.,8.279950715722526,0.,0.,0.,6.4532683884957995,0,1,0,0,0,1,0
73.,694187.8,4.206514e6,4.,0.5481214085096876,1.,8.246433786160365,0.,1.,0.,6.521239917515309,1,1,0,1,1,0,0
74.,694057.,4.206372e6,4.,-0.23229151664870049,1.,8.289288323000317,0.,0.,0.,6.528729949169558,0,1,0,0,0,0,0
75.,693607.7,4.20651e6,4.,-0.19255251501930065,1.,8.298290634359283,1.,1.,0.,6.493377587703883,0,0,0,0,0,0,0
76.,693645.3,4.20669e6,4.,-1.2683584482609334,1.,8.298041661371565,0.,1.,1.,6.476327325977701,0,0,0,0,0,0,0
77.,693555.2,4.206653e6,4.,-0.48985211359333386,1.,8.277666160851503,0.,1.,0.,6.4859487045311,1,0,0,0,0,0,0
78.,693425.5,4.206565e6,4.,-0.572761312989156,1.,8.249836485425702,0.,1.,1.,6.505427272287827,1,1,0,0,0,0,0
83.,692377.6,4.208045e6,4.,-1.269233363848273,1.,7.90100705199242,0.,1.,0.,7.100535052635084,0,1,0,0,0,0,0
84.,692461.4,4.207938e6,4.,-2.6460900009794392,0.,7.927685045615778,0.,0.,0.,7.0274159711835065,0,0,0,0,0,0,0
85.,692541.7,4.207898e6,4.,-1.475068745840211,1.,7.955425088912672,1.,1.,1.,6.9809131202036925,0,0,0,0,0,0,0
88.,692787.9,4.208102e6,4.,0.03922071315328133,1.,8.043663352393944,0.,1.,0.,6.939798760707035,1,1,0,0,1,0,1
89.,692808.,4.208025e6,4.,-1.375979740192766,1.,8.047509510981422,0.,1.,0.,6.906871847654215,0,1,0,0,0,0,0
90.,694094.3,4.204099e6,4.,0.6575200029167941,1.,8.543640361431086,1.,1.,0.,6.802300944781346,0,1,0,0,0,1,0
91.,695049.8,4.203996e6,4.,-1.0285807567756795,0.,8.38662882139512,0.,0.,0.,6.9302246107868015,0,0,0,0,0,0,0
92.,695118.3,4.204724e6,4.,-0.36976307826650895,1.,8.28576542051433,1.,1.,1.,7.024440519213342,1,1,0,1,0,0,1
94.,695015.6,4.204638e6,4.,-1.7630087603963496,0.,8.318498320504338,0.,0.,0.,7.007742437430126,0,0,0,0,0,0,0
95.,694978.5,4.204712e6,4.,-0.3811301204335705,1.,8.311889558230359,1.,1.,0.,7.002370571053543,0,1,0,0,0,1,0
98.,685218.5,4.199975e6,4.,-1.353819426578689,0.,9.02437217426203,1.,0.,0.,6.251971540746046,0,0,0,0,0,0,0
99.,686504.5,4.199422e6,4.,-0.6473519729895121,1.,9.0410929746695,0.,0.,0.,6.303726696541432,1,1,0,0,0,0,0
100.,678231.1,4.229301e6,4.,-2.3306348344408025,0.,9.504948404498696,0.,0.,0.,7.4429167413109445,0,0,0,0,0,0,0
101.,678063.,4.229756e6,4.,-3.286084574561651,0.,9.518413134075697,0.,0.,0.,7.400267202189493,0,0,0,0,0,0,0
102.,678076.7,4.229729e6,4.,-3.0134686370442885,0.,9.517751539608959,0.,0.,0.,7.403935432268698,0,0,0,0,0,0,0
103.,677933.7,4.230102e6,4.,-2.5669413401423298,0.,9.529157673358675,1.,0.,0.,7.380299740656829,0,0,0,0,0,0,0
104.,677892.,4.23021e6,4.,-2.1297500579626596,0.,9.53249633228804,1.,0.,1.,7.377479759977401,0,0,0,1,0,0,0
105.,677991.,4.230334e6,4.,-0.6426460998908331,1.,9.543879740512757,1.,1.,1.,7.422108946015251,1,0,0,1,0,0,0
106.,678007.9,4.231365e6,4.,-1.423116034272252,0.,9.596894455192587,1.,0.,0.,7.468384136597515,0,0,0,0,0,0,0
107.,678091.3,4.231276e6,4.,-1.6075846308218558,0.,9.596282813595483,1.,0.,0.,7.499471160513273,0,0,0,0,0,0,0
108.,678209.8,4.230958e6,4.,-0.3407481653886703,0.,9.585964638073326,1.,0.,0.,7.559434855310435,0,0,0,0,0,0,0
109.,678189.3,4.231026e6,4.,-1.0940905272575727,0.,9.588365764325566,0.,0.,0.,7.552184298930159,0,0,0,0,0,0,0
110.,678191.4,4.231081e6,4.,-1.4690066289003314,0.,9.591171199125986,1.,0.,0.,7.548593496063077,0,0,0,0,0,0,0
111.,678308.9,4.230973e6,4.,-1.4992077726649795,0.,9.591376166161172,1.,0.,0.,7.576474931262071,0,0,0,0,0,0,0
112.,678261.5,4.231074e6,4.,-0.8719891979783879,0.,9.594105053105007,0.,0.,0.,7.5635216276475425,0,0,0,0,0,0,0
113.,678335.8,4.230928e6,4.,-2.422799832848018,0.,9.590419293693932,1.,0.,0.,7.57955678387742,0,0,0,0,0,0,0
114.,678277.6,4.230669e6,4.,-1.5191585478043788,0.,9.57491403870827,0.,0.,0.,7.550628187083506,0,0,0,0,0,0,0
116.,678502.8,4.230416e6,4.,-0.48273553709977984,0.,9.57366316988638,0.,0.,0.,7.577742354352582,0,0,0,0,0,0,0
117.,677486.,4.22892e6,4.,-2.729253408753313,1.,9.442721128642875,1.,1.,0.,7.1676034230806165,0,0,0,0,0,0,0
118.,677304.1,4.2289e6,4.,0.131028262406404,0.,9.431000842996585,1.,0.,0.,7.130773666055857,0,0,0,0,0,0,0
119.,677275.8,4.229026e6,4.,0.4054651081081644,0.,9.436200230784621,0.,0.,0.,7.129264225408914,0,0,0,0,0,0,0
121.,676570.2,4.230095e6,4.,1.297463147413275,0.,9.458371638798171,0.,0.,0.,7.1806690501769035,0,1,1,0,0,0,0
122.,676453.5,4.230292e6,4.,0.28517894223366247,0.,9.46412951340478,0.,0.,0.,7.164432107521965,0,0,0,0,0,0,0
123.,676202.7,4.230001e6,4.,-0.9077299799000625,0.,9.433883843311719,0.,0.,0.,7.120063621372901,0,0,0,0,0,0,0
124.,676249.6,4.229963e6,4.,-2.5547970668056026,0.,9.433963808127244,0.,0.,0.,7.1242772190556005,0,0,0,0,0,0,0
125.,684988.1,4.23245e6,4.,-1.0814749748722565,1.,9.188503677367008,1.,0.,0.,7.126560999509974,1,0,0,0,0,0,0
126.,685223.1,4.232598e6,4.,-0.5718255243240179,0.,9.170351363759819,0.,0.,0.,7.157595671049763,0,0,1,0,0,0,0
127.,685293.4,4.232673e6,4.,-1.924025377201868,0.,9.166074955678168,0.,0.,0.,7.155199731321807,0,0,0,0,0,0,0
128.,685500.3,4.232804e6,4.,-1.4542905865664006,0.,9.1503780308035,0.,0.,0.,7.164200965253831,0,0,0,0,0,0,0
129.,685419.8,4.232519e6,4.,-1.2733800473672086,0.,9.148039345778804,0.,0.,0.,7.190907153469151,0,0,0,0,0,0,0
130.,685945.3,4.232684e6,4.,-1.0701764468077115,0.,9.100413892597578,0.,0.,0.,7.229135944066824,0,0,0,0,0,0,0
131.,685905.7,4.23274e6,4.,-0.8168097166544857,1.,9.106866963499908,1.,1.,0.,7.217274056000624,0,0,0,0,0,0,0
132.,686113.8,4.232839e6,4.,-0.7624715355529126,1.,9.089302043599126,1.,0.,0.,7.20438181017991,0,0,1,0,0,0,0
133.,686221.3,4.232349e6,4.,-1.2485065399534387,1.,9.057655284310535,1.,1.,1.,7.254968420623039,1,0,0,0,0,0,0
134.,686481.7,4.232627e6,4.,0.4054651081081644,0.,9.040737587590003,0.,0.,0.,7.261823139335265,1,0,1,0,0,0,0
135.,686701.1,4.232846e6,4.,0.7701082216960737,0.,9.026898187513526,0.,0.,0.,7.21308127905276,0,0,1,0,0,0,0
136.,686508.9,4.232891e6,4.,-1.2931610945272314,0.,9.04981944514108,0.,0.,0.,7.1949432374737485,0,0,0,0,0,0,0
138.,686833.8,4.232523e6,4.,0.1570037488096647,1.,8.996404301412886,1.,1.,1.,7.250104711754174,1,0,0,0,0,0,1
139.,686468.3,4.232454e6,4.,-1.4562276746838987,0.,9.034676602846295,0.,0.,0.,7.268164215834378,0,0,0,0,0,0,0
140.,686550.,4.232478e6,4.,-0.7482350336087943,1.,9.02653771890043,0.,0.,1.,7.269823715221587,0,0,0,0,0,0,0
141.,687786.1,4.232803e6,4.,-1.3175895311129033,0.,8.899321434159964,0.,0.,0.,7.131893565802777,0,0,0,0,0,0,0
142.,687373.,4.232613e6,4.,-1.6755136144290244,0.,8.937875265329263,0.,0.,0.,7.204218996312733,0,0,0,0,0,0,0
145.,687813.7,4.233567e6,4.,-0.3352559765654324,0.,8.946765374867635,0.,0.,0.,6.885202433690789,0,0,0,0,0,0,0
146.,685509.,4.233505e6,4.,-0.27705078538312033,1.,9.178023770499639,0.,1.,1.,6.993748816871022,0,1,0,0,0,0,0
147.,676472.6,4.221333e6,4.,-1.40141205985189,0.,9.03145291191651,0.,0.,0.,7.040698858927379,0,0,0,0,0,0,0
148.,676356.3,4.221215e6,4.,-1.2923487482773628,1.,9.01602720232985,0.,1.,0.,7.060713891897955,0,0,1,0,0,0,0
149.,676650.2,4.220361e6,4.,-1.0040132707703882,0.,9.046290859969677,0.,0.,0.,6.797277919849377,0,0,0,0,0,0,0
150.,676495.7,4.220855e6,4.,-0.2401612850287959,1.,9.029417836095936,0.,1.,0.,6.98614450357088,1,0,0,0,0,0,0
151.,675966.6,4.220892e6,4.,-1.2803176353585135,0.,8.964311948124514,0.,0.,0.,7.0763572355753785,0,0,0,0,0,0,0
152.,675669.1,4.220925e6,4.,-1.361523702794679,0.,8.925986089617076,0.,0.,0.,7.132208253522994,0,0,0,0,0,0,0
153.,676027.,4.221416e6,4.,-2.6945615829216556,0.,8.978408314628894,0.,0.,0.,7.117106473365714,0,0,0,0,0,0,0
154.,676056.2,4.221444e6,4.,-2.0939462278827174,0.,8.982561092257445,0.,0.,0.,7.112323295868578,0,0,0,0,0,0,0
156.,675305.,4.220944e6,4.,-0.08338160893905101,0.,8.876684166614451,0.,0.,0.,7.211650246955464,0,1,1,0,0,0,0
157.,675877.7,4.221463e6,4.,-0.8545678897930024,1.,8.960339366492091,0.,1.,1.,7.145396281722192,1,1,0,0,0,0,0
158.,675040.6,4.221413e6,4.,-1.3484168573608852,0.,8.846928500099018,1.,0.,0.,7.253786304107601,0,0,0,0,0,0,0
159.,675064.,4.221504e6,4.,-2.995732273553991,0.,8.852235835227855,1.,0.,0.,7.24344106842887,0,0,0,1,0,0,0
160.,674973.5,4.221013e6,4.,-1.095806229337648,1.,8.830250570199247,0.,1.,0.,7.270182023021917,0,0,0,0,0,0,0
161.,675075.,4.220872e6,4.,-0.9558140908200545,0.,8.843326450242271,0.,0.,0.,7.239967555704587,0,0,0,0,0,0,0
162.,674680.1,4.220721e6,4.,-2.4949448645028416,0.,8.783396232190894,0.,0.,0.,7.276651311818837,0,0,0,0,0,0,0
163.,674719.9,4.221468e6,4.,-2.6897192444174864,0.,8.801469470733185,0.,0.,0.,7.274042040523533,0,0,0,0,0,0,0
164.,674712.7,4.221622e6,4.,-2.7333680090865,0.,8.804475183846678,0.,0.,0.,7.255924489684879,0,0,0,0,0,0,0
165.,673966.9,4.220921e6,4.,-0.10188655684632592,0.,8.670429167315095,0.,0.,0.,7.374478303024225,0,0,0,0,0,0,0
166.,673923.2,4.221045e6,4.,-0.5144705919320904,1.,8.665095821339733,0.,1.,0.,7.374449280116027,1,0,0,0,0,0,0
167.,673897.9,4.22112e6,4.,-1.437246661021091,0.,8.662331957082475,0.,0.,0.,7.365931765506526,0,0,0,0,0,0,0
168.,674231.3,4.22104e6,4.,-0.09614422752544675,1.,8.716535732544495,1.,1.,0.,7.369486058911456,1,1,1,0,1,0,0
169.,674296.5,4.221251e6,4.,0.412109650826833,1.,8.731174900938061,0.,1.,0.,7.351278566459726,0,0,0,0,1,0,0
170.,674111.5,4.220053e6,4.,-0.4393114888919942,1.,8.692490133273228,0.,0.,0.,7.290335389502415,0,0,0,0,0,0,0
183.,703311.2,4.216199e6,4.,-2.949402275971385,0.,7.858640655620791,0.,0.,0.,7.276869043741834,0,0,0,0,0,0,0
193.,701321.5,4.214996e6,4.,0.2700271372130602,1.,7.38770923908104,1.,1.,0.,6.9934666024836885,1,0,0,0,1,0,0
198.,681263.3,4.227055e6,4.,-1.5850380256105652,0.,9.48257880293411,0.,0.,0.,7.6652751621984,0,0,0,0,0,0,0
199.,681763.4,4.227046e6,4.,-2.3198635087943185,0.,9.443909388773974,0.,0.,0.,7.684840233738163,0,0,0,0,0,0,0
202.,681945.9,4.226789e6,4.,-2.332807215183632,0.,9.431241410737613,0.,0.,0.,7.654001807863917,0,0,0,0,0,0,0
203.,681974.8,4.227195e6,4.,-0.9398306340904791,0.,9.426257878198653,0.,0.,0.,7.685827231983636,0,0,0,0,0,0,0
205.,681725.8,4.227446e6,4.,-0.30245194532869224,0.,9.444938073335509,0.,0.,0.,7.707786694291682,0,0,0,0,0,0,0
207.,681978.4,4.228309e6,4.,-0.8377129428239939,1.,9.423433587436891,0.,0.,0.,7.711503125834507,0,0,0,0,0,0,0
208.,682297.,4.228789e6,4.,-2.8318802330436976,0.,9.394493583599107,0.,0.,0.,7.704597343280097,0,0,0,0,0,0,0
209.,682319.4,4.228764e6,4.,-3.040457709933722,0.,9.392745258631441,0.,0.,0.,7.705190435603821,0,0,0,0,0,0,0
210.,682428.,4.228654e6,4.,-2.1385293450069836,0.,9.384209641955154,0.,0.,0.,7.707300177572193,0,0,0,0,0,0,0
211.,682490.3,4.228508e6,4.,-1.0479809633337347,0.,9.379914355947635,0.,0.,0.,7.7063044877028695,0,0,0,0,0,0,0
212.,682754.7,4.227521e6,4.,-1.7505004502169155,0.,9.359880439245758,0.,0.,0.,7.6146257716295445,0,0,0,0,0,0,0
213.,682249.3,4.228081e6,4.,0.23111172096338664,1.,9.401621670141608,1.,1.,1.,7.704439599899906,0,0,0,0,0,0,0
214.,682778.6,4.227348e6,4.,-1.1977886324623317,0.,9.358587948436385,0.,0.,0.,7.5946818902650435,0,0,0,0,0,0,0
215.,683722.5,4.227757e6,4.,-0.07540265604918672,0.,9.272187775302262,0.,0.,0.,7.461297842122746,0,0,0,0,0,0,0
216.,683140.8,4.229313e6,4.,-1.6982691261407161,0.,9.320180837655714,0.,0.,0.,7.6000007983475975,0,0,0,0,0,0,0
217.,683035.3,4.229464e6,4.,-1.3538078100855917,0.,9.329455852866344,0.,0.,0.,7.615261363774425,0,0,0,0,0,0,0
218.,682544.3,4.228921e6,4.,-0.6836940029699541,0.,9.373139262281274,0.,0.,0.,7.698453067966742,0,0,0,0,0,0,0
219.,682565.8,4.229014e6,4.,-2.3424908407299476,0.,9.37101259736508,0.,0.,0.,7.692929931923446,0,0,0,0,0,0,0
220.,682863.7,4.228857e6,4.,-1.353381965164132,0.,9.345919666218006,0.,0.,0.,7.665688768083043,0,0,0,0,0,0,0
221.,682906.9,4.228496e6,4.,-2.513306124309698,0.,9.344346651823917,0.,0.,0.,7.661075334410242,0,0,0,0,0,0,0
222.,683088.6,4.228407e6,4.,-1.9235871711010524,0.,9.329011901693681,0.,0.,0.,7.6310478283368655,0,0,0,0,0,0,0
223.,683146.1,4.228812e6,4.,-2.236413530993839,0.,9.321255432547337,0.,0.,0.,7.618566902113856,0,0,0,0,0,0,0
224.,683905.5,4.228065e6,4.,-1.2476460821159063,0.,9.254548626640503,0.,0.,0.,7.41902629643327,0,0,0,0,0,0,0
225.,683928.8,4.227934e6,4.,-1.1865291664089221,0.,9.252345666121213,0.,0.,0.,7.409124677976312,0,0,0,0,0,0,0
226.,685280.5,4.200012e6,4.,-1.760260802168684,1.,9.0173622349937,1.,1.,0.,6.258546096120789,1,0,0,0,0,0,0
227.,684845.7,4.200405e6,4.,-0.7554801357472537,1.,8.995040974685022,0.,1.,0.,5.956286470209934,0,1,0,0,0,0,0
228.,678251.2,4.221073e6,4.,0.873842415609316,1.,9.2213792190914,0.,1.,0.,6.502705305594775,0,0,1,0,1,0,0
229.,686712.9,4.206386e6,4.,-0.2715226749723685,0.,7.639161171659173,0.,0.,0.,6.799422623269316,1,1,0,0,1,0,0
230.,686637.4,4.206458e6,4.,-1.3003148496537582,0.,7.646353722445999,0.,0.,0.,6.819066742154689,0,0,0,0,0,0,0
231.,686521.1,4.20757e6,4.,-1.7115481603838794,0.,7.277247726631484,0.,0.,0.,7.019940264344375,0,0,0,0,0,0,0
232.,686647.5,4.207914e6,4.,-0.38982111596084373,1.,7.013915474810528,1.,1.,0.,6.949109932191519,0,1,0,0,1,0,0
233.,687075.2,4.208011e6,4.,0.16551443847757333,1.,6.634633357861686,1.,1.,0.,6.812734231768086,1,1,1,1,1,1,0
234.,685996.1,4.207134e6,4.,-0.5105006765670507,1.,7.66105638236183,1.,1.,0.,7.045182805258974,1,1,0,0,1,1,1
235.,686009.,4.20706e6,4.,-0.692415448341276,1.,7.681560362559537,1.,1.,1.,7.02647648205402,0,0,0,1,0,0,1
236.,691845.1,4.211272e6,4.,1.2809338454620642,1.,8.019283792916793,0.,1.,0.,7.2291011721091545,1,0,0,0,0,0,0
237.,691833.4,4.212222e6,4.,0.5596157879354227,1.,8.141481041457421,0.,1.,0.,7.223428955945556,0,1,0,0,1,0,0
238.,690252.5,4.211364e6,4.,0.712949807856125,0.,7.406103381237015,1.,0.,0.,7.086950745544142,0,1,1,0,1,1,0
239.,690480.8,4.211614e6,4.,0.14842000511827322,1.,7.590852123688581,1.,1.,0.,7.102708567651105,1,1,0,0,1,1,1
240.,690444.9,4.211485e6,4.,-1.903325868274068,0.,7.534762657037537,1.,0.,0.,7.09899297483187,0,1,0,0,0,0,0
241.,690965.6,4.210456e6,4.,0.06765864847381486,1.,7.612336837167746,0.,1.,0.,7.181836501892483,1,0,0,1,0,0,0
242.,692610.7,4.211411e6,4.,-0.2565103322121724,1.,8.246171559857563,0.,1.,0.,7.303694571442407,0,1,0,0,1,1,0
